review_type,source_author,openalex_author_id,compared_openalex_author_id,author,compared_author,exact_match_papers,initial_match_papers,compared_exact_match_papers,compared_initial_match_papers,shared_coauthors,shared_coauthor_ids,shared_institutions,shared_affiliations,shared_countries,publication_year_gap,orcid_relation,decision,confidence,rationale
Profile pair,Wei Li,A5100689770,A5100751021,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5100774472,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5100776276,Wei Li,Li Wei,2,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5100785029,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5100785034,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5101459862,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,12,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5101770332,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5101785717,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5101930813,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,12,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5102917382,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5104239516,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5108046685,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100689770,A5112411768,Wei Li,Wei Li,2,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100697102,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100716770,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100716772,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100716777,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100751021,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100692555,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100716770,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100716772,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100716777,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100751021,Wei Li,Wei Li,1,0,1,0,0,0,1,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100697102,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,1,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100716772,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100716777,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100751021,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,12,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,12,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716770,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100716777,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,14,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100751021,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716772,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5100751021,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,13,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,15,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,13,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,15,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100716777,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,0,0,,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5100774472,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100751021,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,1,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5100776276,Wei Li,Li Wei,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5100785029,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5100785034,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5101459862,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5101770332,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5101785717,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5101930813,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5102917382,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5104239516,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5108046685,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100774472,A5112411768,Wei Li,Wei Li,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5100785029,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5100785034,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5101459862,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5101770332,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5101785717,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5101930813,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5102917382,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5104239516,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5108046685,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Wei Li,A5100776276,A5112411768,Li Wei,Wei Li,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
